emosi,emosi_positif,emosi_negatif,sumber,rekomendasi
sangat buruk,"['antusias', 'gembira', 'bahagia']","['marah', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia']","['marah', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia']","['takut', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia']","['takut', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia']","['stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia']","['marah', 'takut', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia']","['marah', 'takut', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia']","['marah', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia']","['takut', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']",[],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']",['marah'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']",['takut'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']",['stress'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']",['kecewa'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['marah', 'takut']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['marah', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['marah', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['takut', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['takut', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']",[],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']",['marah'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']",['takut'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']",['stress'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']",['kecewa'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['marah', 'takut']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['marah', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['marah', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['takut', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['takut', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']",[],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']",['marah'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']",['takut'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']",['stress'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']",['kecewa'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['marah', 'takut']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['marah', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['marah', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['takut', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['takut', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']",[],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']",['marah'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']",['takut'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']",['stress'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']",['kecewa'],sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['takut', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['takut', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Ambil waktu sejenak untuk diri sendiri di ruang yang tenang untuk menenangkan pikiran.
sangat buruk,[],[],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],['marah'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],['takut'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],['stress'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],['kecewa'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['marah', 'takut']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['marah', 'stress']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['marah', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['takut', 'stress']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['takut', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['stress', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['marah', 'takut', 'stress']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['marah', 'takut', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['marah', 'stress', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['takut', 'stress', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,[],"['marah', 'takut', 'stress', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],[],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],['marah'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],['takut'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],['stress'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],['kecewa'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['marah', 'takut']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['marah', 'stress']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['marah', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['takut', 'stress']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['takut', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['stress', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['marah', 'takut', 'stress']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['marah', 'takut', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['marah', 'stress', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['takut', 'stress', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['antusias'],"['marah', 'takut', 'stress', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['gembira'],[],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['gembira'],['marah'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['gembira'],['takut'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['gembira'],['stress'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['gembira'],['kecewa'],kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['gembira'],"['marah', 'takut']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['gembira'],"['marah', 'stress']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['gembira'],"['marah', 'kecewa']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
sangat buruk,['gembira'],"['takut', 'stress']",kantor,Coba lakukan meditasi atau teknik pernapasan di ruang kerja untuk menenangkan pikiran.
